STA;SR33;SD18;IR33;ID186;SA103;SB0;CD226;TI16491;NO125;RL1;RR0;GX670;GY139;GZ343;AX-26;AY64;AZ-1008;END;
STA;SR13;SD39;IR13;ID209;SA123;SB1;CD223;TI16624;NO126;RL0;RR1;GX621;GY144;GZ0;AX-25;AY77;AZ-1029;END;
STA;SR8;SD39;IR8;ID218;SA68;SB0;CD225;TI16756;NO127;RL1;RR1;GX814;GY-491;GZ-58;AX-38;AY38;AZ-1036;END;
STA;SR48;SD39;IR48;ID179;SA65;SB0;CD223;TI17021;NO129;RL1;RR1;GX329;GY-1111;GZ-282;AX-16;AY52;AZ-1018;END;
STA;SR68;SD14;IR68;ID114;SA117;SB0;CD232;TI17154;NO130;RL1;RR1;GX-542;GY-596;GZ-276;AX-1;AY54;AZ-1011;END;
STA;SR88;SD36;IR88;ID58;SA81;SB0;CD221;TI17286;NO131;RL1;RR1;GX83;GY188;GZ-173;AX-16;AY61;AZ-1022;END;
STA;SR108;SD35;IR108;ID3;SA101;SB0;CD226;TI17418;NO132;RL1;RR1;GX-13;GY136;GZ184;AX-37;AY65;AZ-1006;END;
STA;SR128;SD38;IR128;ID111;SA103;SB2;CD230;TI17551;NO133;RL1;RR1;GX570;GY-96;GZ24;AX-17;AY50;AZ-1033;END;
STA;SR148;SD62;IR148;ID165;SA93;SB0;CD231;TI17683;NO134;RL1;RR1;GX987;GY-691;GZ52;AX-6;AY51;AZ-1032;END;
STA;SR168;SD46;IR168;ID218;SA121;SB0;CD230;TI17815;NO135;RL0;RR1;GX1026;GY278;GZ-347;AX-14;AY48;AZ-1015;END;
STA;SR172;SD43;IR172;ID234;SA88;SB0;CD237;TI17948;NO136;RL1;RR0;GX-119;GY322;GZ-496;AX-16;AY39;AZ-1000;END;
STA;SR152;SD62;IR152;ID214;SA122;SB0;CD233;TI18080;NO137;RL1;RR2;GX-988;GY113;GZ-353;AX-17;AY51;AZ-1004;END;
STA;SR132;SD48;IR132;ID168;SA81;SB0;CD234;TI18213;NO138;RL1;RR0;GX-1792;GY726;GZ-224;AX-19;AY51;AZ-1005;END;
STA;SR112;SD40;IR112;ID103;SA118;SB0;CD230;TI18347;NO139;RL1;RR1;GX-977;GY-137;GZ-101;AX-33;AY72;AZ-1023;END;
STA;SR92;SD41;IR92;ID3;SA99;SB0;CD236;TI18479;NO140;RL1;RR1;GX-333;GY-23;GZ487;AX-15;AY47;AZ-1020;END;
STA;SR72;SD17;IR72;ID65;SA101;SB0;CD230;TI18610;NO141;RL1;RR1;GX576;GY-353;GZ352;AX-40;AY62;AZ-1004;END;
STA;SR52;SD60;IR52;ID127;SA121;SB0;CD232;TI18742;NO142;RL0;RR1;GX916;GY-26;GZ4;AX-22;AY61;AZ-1016;END;
STA;SR32;SD37;IR32;ID185;SA69;SB0;CD235;TI18875;NO143;RL1;RR1;GX1037;GY173;GZ-16;AX-6;AY57;AZ-1025;END;
STA;SR12;SD37;IR12;ID219;SA111;SB0;CD240;TI19007;NO144;RL1;RR1;GX204;GY652;GZ149;AX-15;AY54;AZ-1011;END;
STA;SR9;SD39;IR9;ID221;SA113;SB4;CD241;TI19139;NO145;RL0;RR1;GX-333;GY85;GZ-17;AX-19;AY58;AZ-1009;END;
STA;SR29;SD40;IR29;ID214;SA69;SB1;CD239;TI19272;NO146;RL1;RR1;GX219;GY567;GZ-10;AX-20;AY46;AZ-1017;END;
STA;SR49;SD42;IR49;ID185;SA121;SB0;CD240;TI19404;NO147;RL1;RR0;GX209;GY441;GZ-229;AX-23;AY52;AZ-997;END;
STA;SR69;SD46;IR69;ID99;SA65;SB1;CD242;TI19537;NO148;RL1;RR1;GX603;GY-168;GZ-417;AX-5;AY48;AZ-1022;END;
STA;SR89;SD46;IR89;ID29;SA114;SB0;CD241;TI19670;NO149;RL1;RR1;GX945;GY-1302;GZ348;AX-13;AY57;AZ-1013;END;
STA;SR109;SD16;IR109;ID30;SA91;SB3;CD238;TI19802;NO150;RL1;RR1;GX225;GY286;GZ149;AX-24;AY72;AZ-1017;END;
STA;SR129;SD44;IR129;ID98;SA92;SB6;CD239;TI19934;NO151;RL1;RR1;GX-122;GY253;GZ-100;AX-19;AY68;AZ-1015;END;
STA;SR149;SD63;IR149;ID151;SA113;SB0;CD242;TI20066;NO152;RL0;RR1;GX-295;GY160;GZ-114;AX-13;AY68;AZ-1015;END;
STA;SR169;SD45;IR169;ID218;SA88;SB0;CD249;TI20199;NO153;RL2;RR1;GX-728;GY-431;GZ102;AX-6;AY62;AZ-1002;END;
STA;SR171;SD44;IR171;ID230;SA121;SB0;CD250;TI20331;NO154;RL0;RR1;GX-827;GY-124;GZ-37;AX-30;AY67;AZ-1011;END;
STA;SR151;SD44;IR151;ID221;SA77;SB1;CD245;TI20464;NO155;RL1;RR1;GX-1457;GY-220;GZ38;AX-15;AY77;AZ-993;END;
STA;SR131;SD49;IR131;ID163;SA123;SB2;CD252;TI20596;NO156;RL1;RR1;GX-1566;GY71;GZ176;AX-24;AY56;AZ-999;END;
STA;SR111;SD22;IR111;ID73;SA87;SB2;CD245;TI20728;NO157;RL1;RR1;GX-1898;GY-158;GZ88;AX-24;AY75;AZ-1004;END;
STA;SR91;SD49;IR91;ID3;SA115;SB0;CD253;TI20861;NO158;RL1;RR1;GX-1439;GY-76;GZ513;AX-25;AY49;AZ-1017;END;
STA;SR71;SD50;IR71;ID56;SA103;SB6;CD249;TI20994;NO159;RL1;RR1;GX-286;GY-425;GZ97;AX-8;AY79;AZ-991;END;
STA;SR51;SD60;IR51;ID118;SA104;SB0;CD254;TI21126;NO160;RL1;RR1;GX451;GY339;GZ348;AX4;AY99;AZ-993;END;
STA;SR31;SD42;IR31;ID190;SA119;SB0;CD255;TI21258;NO161;RL0;RR1;GX784;GY420;GZ-615;AX-10;AY75;AZ-1012;END;
STA;SR11;SD41;IR11;ID222;SA74;SB0;CD249;TI21391;NO162;RL1;RR0;GX1931;GY781;GZ-127;AX-10;AY77;AZ-1001;END;
STA;SR10;SD38;IR10;ID286;SA122;SB6;CD258;TI21523;NO163;RL1;RR2;GX2304;GY530;GZ-128;AX-33;AY61;AZ-1036;END;
STA;SR30;SD42;IR30;ID222;SA73;SB1;CD255;TI21655;NO164;RL1;RR0;GX865;GY-246;GZ-477;AX-12;AY62;AZ-1004;END;
STA;SR50;SD41;IR50;ID177;SA108;SB3;CD257;TI21788;NO165;RL1;RR1;GX396;GY826;GZ-199;AX-21;AY60;AZ-1003;END;
STA;SR70;SD57;IR70;ID123;SA97;SB0;CD257;TI21920;NO166;RL1;RR1;GX-678;GY47;GZ-89;AX0;AY52;AZ-983;END;
STA;SR90;SD51;IR90;ID23;SA91;SB0;CD258;TI22048;NO167;RL1;RR1;GX-877;GY807;GZ-146;AX-21;AY59;AZ-1010;END;
STA;SR110;SD55;IR110;ID3;SA114;SB0;CD258;TI22180;NO168;RL0;RR1;GX-756;GY-130;GZ-183;AX-14;AY74;AZ-1020;END;
STA;SR130;SD55;IR130;ID115;SA67;SB3;CD262;TI22312;NO169;RL1;RR1;GX-689;GY295;GZ750;AX-16;AY58;AZ-1012;END;
STA;SR150;SD70;IR150;ID175;SA127;SB0;CD260;TI22444;NO170;RL1;RR1;GX-842;GY-1206;GZ316;AX-26;AY53;AZ-1011;END;
STA;SR170;SD12;IR170;ID245;SA75;SB0;CD256;TI22575;NO171;RL1;RR1;GX403;GY231;GZ177;AX-27;AY74;AZ-1013;END;
STA;SR150;SD46;IR150;ID218;SA115;SB0;CD255;TI22706;NO172;RL1;RR1;GX352;GY36;GZ121;AX-19;AY85;AZ-1012;END;
STA;SR130;SD68;IR130;ID183;SA92;SB0;CD255;TI22837;NO173;RL1;RR1;GX226;GY-422;GZ-296;AX-24;AY62;AZ-1050;END;
STA;SR110;SD21;IR110;ID58;SA112;SB0;CD254;TI22968;NO174;RL1;RR1;GX-102;GY-622;GZ348;AX-16;AY82;AZ-979;END;
STA;SR90;SD58;IR90;ID3;SA111;SB0;CD256;TI23101;NO175;RL0;RR1;GX834;GY-200;GZ204;AX-7;AY78;AZ-1005;END;
STA;SR70;SD60;IR70;ID75;SA92;SB2;CD257;TI23233;NO176;RL1;RR1;GX1103;GY-619;GZ-34;AX-33;AY81;AZ-1025;END;
STA;SR50;SD64;IR50;ID130;SA123;SB0;CD258;TI23366;NO177;RL1;RR1;GX628;GY390;GZ-361;AX-13;AY66;AZ-1004;END;
STA;SR30;SD43;IR30;ID200;SA89;SB5;CD251;TI23498;NO178;RL1;RR1;GX-139;GY718;GZ-561;AX-33;AY76;AZ-991;END;
STA;SR11;SD42;IR11;ID225;SA126;SB0;CD254;TI23630;NO179;RL1;RR1;GX-808;GY254;GZ-550;AX-18;AY71;AZ-1011;END;
STA;SR31;SD41;IR31;ID222;SA83;SB0;CD251;TI23763;NO180;RL1;RR1;GX-429;GY67;GZ-298;AX-24;AY85;AZ-1000;END;
STA;SR51;SD71;IR51;ID183;SA98;SB2;CD253;TI23896;NO181;RL1;RR0;GX-1087;GY235;GZ-449;AX-13;AY77;AZ-1000;END;
STA;SR71;SD71;IR71;ID111;SA122;SB0;CD250;TI24028;NO182;RL0;RR1;GX7;GY269;GZ-89;AX-34;AY80;AZ-1013;END;
STA;SR91;SD62;IR91;ID36;SA62;SB0;CD245;TI24160;NO183;RL1;RR1;GX615;GY-625;GZ-140;AX-36;AY85;AZ-1012;END;
STA;SR111;SD62;IR111;ID4;SA111;SB0;CD251;TI24293;NO184;RL1;RR1;GX-121;GY-1188;GZ460;AX-16;AY65;AZ-997;END;
STA;SR131;SD59;IR131;ID86;SA92;SB0;CD251;TI24425;NO185;RL1;RR1;GX-112;GY-327;GZ153;AX-41;AY47;AZ-1000;END;
STA;SR151;SD65;IR151;ID183;SA86;SB2;CD252;TI24557;NO186;RL1;RR1;GX-160;GY4;GZ90;AX-39;AY82;AZ-1004;END;
STA;SR169;SD44;IR169;ID222;SA126;SB0;CD242;TI24690;NO187;RL0;RR1;GX758;GY856;GZ-45;AX-33;AY71;AZ-1002;END;
STA;SR149;SD53;IR149;ID206;SA64;SB1;CD252;TI24822;NO188;RL1;RR0;GX1018;GY690;GZ-280;AX-26;AY68;AZ-1014;END;
STA;SR129;SD66;IR129;ID131;SA119;SB0;CD242;TI24955;NO189;RL1;RR1;GX800;GY-73;GZ-50;AX-23;AY80;AZ-1016;END;
STA;SR109;SD63;IR109;ID14;SA82;SB0;CD247;TI25089;NO190;RL1;RR1;GX167;GY26;GZ10;AX-26;AY71;AZ-1001;END;
STA;SR89;SD66;IR89;ID3;SA114;SB0;CD251;TI25220;NO191;RL1;RR1;GX802;GY-557;GZ78;AX-25;AY61;AZ-1015;END;
STA;SR69;SD66;IR69;ID81;SA95;SB4;CD247;TI25352;NO192;RL1;RR1;GX1062;GY-143;GZ435;AX-36;AY60;AZ-1016;END;
STA;SR49;SD80;IR49;ID136;SA111;SB0;CD251;TI25484;NO193;RL1;RR1;GX557;GY-500;GZ574;AX-27;AY51;AZ-1015;END;
STA;SR29;SD16;IR29;ID215;SA108;SB0;CD246;TI25617;NO194;RL1;RR1;GX1561;GY322;GZ19;AX-24;AY68;AZ-1015;END;
STA;SR12;SD42;IR12;ID230;SA105;SB3;CD251;TI25749;NO195;RL1;RR1;GX1759;GY-91;GZ387;AX-9;AY61;AZ-1023;END;
STA;SR32;SD42;IR32;ID225;SA120;SB0;CD250;TI25882;NO196;RL0;RR1;GX412;GY-805;GZ231;AX-7;AY46;AZ-979;END;
STA;SR52;SD74;IR52;ID178;SA82;SB0;CD248;TI26014;NO197;RL1;RR1;GX-8;GY-483;GZ-208;AX-22;AY63;AZ-1003;END;
STA;SR72;SD79;IR72;ID103;SA125;SB0;CD243;TI26146;NO198;RL1;RR1;GX-1921;GY-56;GZ5;AX-39;AY58;AZ-1009;END;
STA;SR92;SD70;IR92;ID26;SA64;SB5;CD248;TI26279;NO199;RL1;RR1;GX-2029;GY544;GZ-92;AX-18;AY53;AZ-995;END;
STA;SR112;SD70;IR112;ID3;SA113;SB0;CD246;TI26412;NO200;RL1;RR1;GX-1690;GY820;GZ-381;AX-34;AY79;AZ-1016;END;
STA;SR132;SD68;IR132;ID91;SA90;SB0;CD241;TI26544;NO201;RL1;RR1;GX-1923;GY-557;GZ356;AX-28;AY70;AZ-1018;END;
STA;SR152;SD84;IR152;ID159;SA91;SB1;CD243;TI26676;NO202;RL1;RR1;GX-1372;GY-1005;GZ713;AX-21;AY80;AZ-1017;END;
STA;SR168;SD14;IR168;ID218;SA119;SB0;CD234;TI26808;NO203;RL0;RR1;GX-141;GY340;GZ444;AX-33;AY86;AZ-1016;END;
STA;SR148;SD44;IR148;ID202;SA64;SB3;CD244;TI26941;NO204;RL1;RR1;GX203;GY-386;GZ517;AX-23;AY73;AZ-1008;END;
STA;SR128;SD69;IR128;ID130;SA120;SB0;CD243;TI27073;NO205;RL1;RR0;GX795;GY364;GZ-66;AX-42;AY62;AZ-1027;END;
STA;SR108;SD72;IR108;ID83;SA68;SB0;CD240;TI27206;NO206;RL1;RR1;GX641;GY-485;GZ-3;AX-19;AY66;AZ-995;END;
STA;SR88;SD73;IR88;ID2;SA119;SB1;CD242;TI27338;NO207;RL1;RR1;GX1594;GY396;GZ-428;AX-21;AY70;AZ-1022;END;
STA;SR68;SD74;IR68;ID81;SA90;SB0;CD244;TI27470;NO208;RL1;RR1;GX1964;GY-296;GZ-13;AX-21;AY55;AZ-1011;END;
STA;SR48;SD77;IR48;ID144;SA109;SB2;CD244;TI27603;NO209;RL1;RR1;GX1561;GY-486;GZ-115;AX-23;AY54;AZ-1025;END;
STA;SR28;SD18;IR28;ID205;SA106;SB3;CD242;TI27736;NO210;RL1;RR1;GX1820;GY-730;GZ329;AX-13;AY58;AZ-1011;END;
STA;SR13;SD42;IR13;ID234;SA103;SB3;CD243;TI27868;NO211;RL1;RR1;GX2306;GY-504;GZ255;AX-34;AY70;AZ-1003;END;
STA;SR33;SD43;IR33;ID229;SA114;SB0;CD245;TI28000;NO212;RL0;RR1;GX776;GY-708;GZ172;AX-30;AY58;AZ-1001;END;
STA;SR53;SD82;IR53;ID174;SA92;SB1;CD246;TI28133;NO213;RL2;RR1;GX477;GY-474;GZ328;AX-22;AY69;AZ-1006;END;
STA;SR73;SD75;IR73;ID130;SA122;SB5;CD238;TI28265;NO214;RL0;RR1;GX183;GY-885;GZ284;AX-21;AY75;AZ-1029;END;
STA;SR93;SD14;IR93;ID2;SA78;SB0;CD241;TI28397;NO215;RL1;RR1;GX278;GY-52;GZ-380;AX-27;AY56;AZ-982;END;
STA;SR113;SD78;IR113;ID11;SA123;SB1;CD239;TI28525;NO216;RL1;RR1;GX-884;GY-461;GZ-355;AX-28;AY59;AZ-1016;END;
